121.212
121.212
114.286
129.032
126.316
115.385
129.032
113.208
115.385
127.660
113.208
121.212
131.868
117.647
121.212
121.212
122.449
120.000
126.316
130.435
118.812
133.333
120.000
134.831
120.000
122.449
136.364
125.000
134.831
137.931
123.711
137.931
125.000
136.364
125.000
136.364
123.711
137.931
123.711
136.364
64.516
122.449
134.831
122.449
130.435
126.316
130.435
129.032
125.000
134.831
129.032
129.032
118.812
139.535
118.812
137.931
129.032
126.316
126.316
126.316
126.316
127.660
126.316
133.333
118.812
141.176
118.812
129.032
127.660
130.435
136.364
121.212
136.364
133.333
123.711
120.000
134.831
120.000
134.831
120.000
155.844
108.108
136.364
122.449
136.364
121.212
137.931
134.831
125.000
123.711
137.931
122.449
136.364
122.449
137.931
123.711
137.931
121.212
136.364
122.449
137.931
136.364
122.449
123.711
134.831
122.449
136.364
122.449
136.364
121.212
137.931
136.364
122.449
137.931
117.647
144.578
123.711
137.931
125.000
139.535
125.000
137.931
125.000
139.535
126.316
130.435
134.831
123.711
144.578
133.333
133.333
134.831
133.333
134.831
141.176
129.032
127.660
144.578
126.316
146.341
127.660
144.578
130.435
144.578
130.435
146.341
136.364
141.176
126.316
153.846
139.535
131.868
139.535
136.364
146.341
130.435
146.341
131.868
146.341
146.341
133.333
136.364
144.578
139.535
139.535
141.176
134.831
148.148
133.333
151.899
134.831
150.000
151.899
133.333
148.148
142.857
142.857
142.857
136.364
142.857
153.846
134.831
151.899
151.899
136.364
137.931
148.148
144.578
142.857
142.857
151.899
136.364
151.899
136.364
151.899
137.931
150.000
137.931
144.578
144.578
144.578
136.364
146.341
142.857
153.846
134.831
155.844
151.899
137.931
144.578
144.578
70.175
153.846
134.831
151.899
153.846
136.364
142.857
142.857
142.857
144.578
142.857
134.831
151.899
71.429
150.000
136.364
144.578
142.857
134.831
153.846
146.341
144.578
144.578
134.831
151.899
136.364
150.000
142.857
146.341
142.857
142.857
71.429
144.578
141.176
142.857
133.333
70.588
150.000
136.364
150.000
131.868
151.899
142.857
142.857
142.857
144.578
144.578
134.831
75.949
136.364
134.831
150.000
141.176
141.176
134.831
148.148
133.333
144.578
150.000
133.333
150.000
134.831
150.000
136.364
148.148
141.176
144.578
142.857
141.176
69.364
141.176
142.857
141.176
142.857
144.578
139.535
151.899
134.831
151.899
151.899
134.831
151.899
137.931
131.868
157.895
144.578
146.341
153.846
130.435
157.895
136.364
157.895
155.844
136.364
155.844
137.931
146.341
144.578
72.727
47.059
160.000
137.931
133.333
150.000
133.333
151.899
133.333
153.846
133.333
153.846
134.831
142.857
144.578
142.857
153.846
136.364
153.846
137.931
153.846
142.857
144.578
142.857
141.176
68.571
71.429
150.000
131.868
148.148
136.364
144.578
141.176
139.535
141.176
131.868
151.899
131.868
150.000
150.000
134.831
142.857
141.176
142.857
144.578
137.931
141.176
139.535
144.578
151.899
131.868
151.899
141.176
137.931
131.868
146.341
146.341
125.000
146.341
130.435
146.341
146.341
129.032
130.435
142.857
130.435
146.341
137.931
139.535
131.868
148.148
131.868
142.857
148.148
134.831
36.145
142.857
139.535
139.535
129.032
136.364
153.846
120.000
142.857
126.316
